,cast_female_ratio,crew_female_ratio,directing_female_ratio,writing_female_ratio,bt_score
1532,0.6,0.3333333333333333,0.0,0.5,3.0
1534,0.08333333333333333,0.2631578947368421,0.0,0.0,0.0
1536,0.19047619047619047,0.06666666666666667,0.0,0.0,1.0
1538,0.23529411764705882,0.125,0.0,0.0,3.0
1540,0.4666666666666667,0.375,0.0,0.6666666666666666,3.0
1541,0.0,0.12195121951219512,0.6666666666666666,0.0,0.0
1542,0.2222222222222222,0.06666666666666667,0.0,0.0,3.0
1543,0.3225806451612903,0.14285714285714285,0.0,0.0,1.0
1544,0.3235294117647059,0.2,1.0,0.0,2.0
1545,0.26666666666666666,0.1111111111111111,0.0,0.0,2.0
1546,0.6,0.7142857142857143,1.0,0.3333333333333333,3.0
1547,0.875,0.0,0.0,0.0,3.0
1548,0.4,0.14285714285714285,0.0,0.0,3.0
1549,0.4222222222222222,0.18181818181818182,0.25,0.16666666666666666,1.0
1550,0.47368421052631576,0.16666666666666666,1.0,0.0,3.0
1552,0.47368421052631576,0.3125,0.5,1.0,3.0
1553,0.0,0.15254237288135594,0.0,0.0,0.0
1555,0.3333333333333333,0.0,0.0,0.0,3.0
1556,0.25,0.13043478260869565,0.5,0.0,2.0
1557,0.0,0.0,0.0,0.0,0.0
1558,0.4594594594594595,0.05555555555555555,0.0,0.0,3.0
1559,0.28888888888888886,0.125,0.0,0.0,1.0
1560,0.3125,0.15384615384615385,0.0,0.0,3.0
1561,0.4375,0.09090909090909091,0.0,0.2,3.0
1562,0.1111111111111111,0.1,0.0,0.0,0.0
1564,0.2727272727272727,0.06666666666666667,0.0,0.0,2.0
1565,0.25,0.09090909090909091,0.0,0.0,0.0
1566,0.5,0.0,0.0,0.0,3.0
1567,0.23529411764705882,0.08333333333333333,0.0,0.0,1.0
1568,0.06666666666666667,0.05,0.0,0.0,0.0
1569,0.3333333333333333,0.15,0.0,0.0,3.0
1570,0.45,0.0,0.0,0.0,2.0
1571,0.25,0.16666666666666666,0.5,0.0,2.0
1572,0.3333333333333333,0.125,0.5,0.0,3.0
1573,0.16666666666666666,0.0,0.0,0.0,1.0
1574,0.2857142857142857,0.75,1.0,0.6666666666666666,1.0
1575,0.5263157894736842,0.0,0.0,0.0,1.0
1576,0.23076923076923078,0.0,0.0,0.0,3.0
1577,0.3333333333333333,0.09090909090909091,0.0,0.3333333333333333,3.0
1578,0.34210526315789475,0.0,0.0,0.0,2.0
1579,0.3333333333333333,0.1388888888888889,0.0,0.0,3.0
1582,0.125,0.1,0.0,0.0,1.0
1583,0.4230769230769231,0.1,0.0,1.0,3.0
1584,0.07608695652173914,0.1,0.0,0.0,2.0
1585,0.13333333333333333,0.0,0.0,0.0,2.0
1586,0.3333333333333333,0.0,0.0,0.0,3.0
1587,0.18181818181818182,0.38461538461538464,0.0,1.0,3.0
1588,0.1875,0.15,0.0,0.0,1.0
1589,0.28125,0.0,0.0,0.0,1.0
1590,0.2857142857142857,0.0,0.0,0.0,3.0
1591,0.13333333333333333,0.21052631578947367,0.5,0.0,1.0
1592,0.3888888888888889,0.1,0.0,0.0,3.0
1593,0.3333333333333333,0.0,0.0,0.0,3.0
1594,0.19444444444444445,0.06666666666666667,0.0,0.0,1.0
1595,0.16666666666666666,0.13636363636363635,0.5,0.0,0.0
1596,0.29411764705882354,0.18181818181818182,0.0,0.6666666666666666,2.0
1597,0.25,0.3333333333333333,0.0,0.5,3.0
1598,0.6190476190476191,0.125,0.0,0.0,3.0
1599,0.17647058823529413,0.09090909090909091,0.0,0.0,1.0
1600,0.6666666666666666,0.5714285714285714,1.0,0.5,3.0
1601,0.64,0.3333333333333333,0.0,0.0,3.0
1602,0.09090909090909091,0.0,0.0,0.0,1.0
1604,0.4230769230769231,0.15,0.5,0.0,3.0
1605,0.4,0.1875,0.0,0.25,3.0
1608,0.3333333333333333,0.2,0.0,0.0,0.0
1609,0.29411764705882354,0.0,0.0,0.0,1.0
1611,0.23809523809523808,0.11904761904761904,0.0,0.0,1.0
1612,0.3,0.4375,0.0,0.0,1.0
1613,0.2,0.08333333333333333,0.0,0.0,1.0
1614,0.0,0.16666666666666666,0.0,0.0,0.0
1615,0.12,0.06666666666666667,0.0,0.0,1.0
1616,0.125,0.0,0.0,0.0,1.0
1617,0.4578313253012048,0.16666666666666666,0.5,0.0,2.0
1618,0.4117647058823529,0.17391304347826086,0.0,0.0,1.0
1619,0.26666666666666666,0.2,0.0,0.0,1.0
1620,0.3404255319148936,0.0,0.0,0.0,3.0
1621,0.4,0.0,0.0,0.0,3.0
1622,0.3,0.08333333333333333,0.2,0.0,1.0
1623,0.1875,0.36363636363636365,0.0,1.0,2.0
1624,0.42857142857142855,0.3333333333333333,1.0,0.5,3.0
1627,0.125,0.0,0.0,0.0,1.0
1629,0.16666666666666666,0.0,0.0,0.0,3.0
1630,0.2857142857142857,1.0,1.0,1.0,3.0
1632,0.375,0.0,0.0,0.0,1.0
1633,0.5833333333333334,0.0,0.0,0.0,3.0
1634,0.2222222222222222,0.16666666666666666,0.0,0.0,1.0
1636,0.625,0.3333333333333333,0.0,0.5,3.0
1637,0.21428571428571427,0.14285714285714285,0.0,0.0,3.0
1639,0.25,0.25,0.3333333333333333,0.0,3.0
1640,0.17142857142857143,0.0,0.0,0.0,3.0
1641,0.46153846153846156,0.3333333333333333,0.6666666666666666,0.0,1.0
1642,0.42028985507246375,0.17857142857142858,0.0,0.2,0.0
1643,0.46153846153846156,0.07142857142857142,0.0,0.0,3.0
1644,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0
1645,0.24242424242424243,0.25925925925925924,0.0,0.3333333333333333,3.0
1646,0.4,0.16666666666666666,0.0,0.0,3.0
1647,0.2,0.2,0.0,0.0,3.0
1649,0.32653061224489793,0.2,0.0,0.0,1.0
1650,0.05555555555555555,0.23529411764705882,0.5,0.0,0.0
1651,0.5833333333333334,0.0,0.0,0.0,3.0
1652,0.09523809523809523,0.11764705882352941,0.0,0.0,0.0
1653,0.5384615384615384,0.07142857142857142,0.5,0.0,3.0
1654,0.5,0.0,0.0,0.0,3.0
1655,0.4117647058823529,0.0,0.0,0.0,3.0
1656,0.3076923076923077,0.34782608695652173,0.5,0.0,3.0
1657,0.15384615384615385,0.05263157894736842,0.0,0.0,1.0
1658,0.2727272727272727,0.0,0.0,0.0,1.0
1659,0.17647058823529413,0.125,0.0,0.0,1.0
1660,0.3793103448275862,0.26666666666666666,0.0,0.0,3.0
1661,0.4166666666666667,0.125,0.0,0.0,3.0
1662,0.23529411764705882,0.35294117647058826,0.6666666666666666,0.0,2.0
1663,0.2777777777777778,0.125,0.0,0.0,1.0
1664,0.25,0.0,0.0,0.0,3.0
1665,0.2962962962962963,0.0,0.0,0.0,3.0
1666,0.07142857142857142,0.058823529411764705,0.0,0.0,0.0
1667,0.2857142857142857,0.0,0.0,0.0,3.0
1668,0.5294117647058824,0.2916666666666667,0.5,0.0,2.0
1669,0.38461538461538464,0.0,0.0,0.0,3.0
1670,0.35294117647058826,0.0,0.0,0.0,1.0
1671,0.125,0.0,0.0,0.0,1.0
1672,0.1111111111111111,0.23076923076923078,0.5,0.0,0.0
1673,0.07692307692307693,0.11764705882352941,0.5,0.0,0.0
1674,0.2777777777777778,0.18181818181818182,0.0,0.0,3.0
1675,0.3181818181818182,0.08,0.0,0.0,1.0
1676,0.21052631578947367,0.1,0.0,0.0,1.0
1677,0.5,0.0,0.0,0.0,3.0
1678,0.25,0.35714285714285715,1.0,0.25,3.0
1679,0.125,0.1,0.0,0.3333333333333333,0.0
1681,0.35714285714285715,0.1875,0.4,0.0,3.0
1682,0.25,0.07142857142857142,0.0,0.0,1.0
1683,0.25,0.0,0.0,0.0,2.0
1684,0.4,0.2222222222222222,0.5,0.3333333333333333,2.0
1685,0.3333333333333333,0.14285714285714285,0.0,0.0,3.0
1686,0.25,0.2,0.0,0.0,1.0
1687,0.17142857142857143,0.08333333333333333,0.3333333333333333,0.0,1.0
1688,0.08333333333333333,0.3,0.5,0.0,1.0
1689,0.2608695652173913,0.2,0.0,1.0,3.0
1690,0.6,0.23076923076923078,0.0,0.0,3.0
1691,0.5,0.0,0.0,0.0,2.0
1692,0.25,0.25,0.0,0.0,3.0
1693,0.2777777777777778,0.35294117647058826,0.5,0.0,2.0
1694,0.18181818181818182,0.0,0.0,0.0,0.0
1695,0.4117647058823529,0.058823529411764705,0.0,0.0,1.0
1696,0.5,0.5,0.5,0.5,3.0
1697,0.2,0.0,0.0,0.0,0.0
1698,0.3225806451612903,0.11764705882352941,0.5,0.0,3.0
1699,0.35294117647058826,0.0,0.0,0.0,3.0
1701,0.3333333333333333,0.25,0.5,0.0,3.0
1702,0.23076923076923078,0.0,0.0,0.0,1.0
1703,0.5,0.2608695652173913,0.5,0.0,3.0
1704,0.5294117647058824,0.13333333333333333,0.0,1.0,3.0
1705,0.18181818181818182,0.13333333333333333,0.5,0.0,3.0
1706,0.5,0.5555555555555556,1.0,1.0,3.0
1707,0.3333333333333333,0.2777777777777778,0.0,0.5,3.0
1708,0.391304347826087,0.19047619047619047,1.0,0.0,1.0
1709,0.35294117647058826,0.07142857142857142,0.0,0.0,3.0
1710,0.13333333333333333,0.15789473684210525,0.0,0.0,0.0
1711,0.56,0.125,0.0,0.3333333333333333,3.0
1712,0.6666666666666666,0.0,0.0,0.0,3.0
1713,0.35,0.22727272727272727,1.0,0.0,3.0
1714,0.25,0.0,0.0,0.0,0.0
1715,0.25,0.0,0.0,0.0,3.0
1716,0.11764705882352941,0.0,0.0,0.0,1.0
1717,0.29411764705882354,0.0,0.0,0.0,3.0
1718,0.13333333333333333,0.12244897959183673,0.0,0.0,0.0
1719,0.15384615384615385,0.1,0.0,0.0,1.0
1720,0.25,0.09090909090909091,0.0,0.0,1.0
1721,0.0,0.1,0.0,0.0,0.0
1722,0.2631578947368421,0.13333333333333333,0.5,0.0,1.0
1723,0.5454545454545454,0.0,0.0,0.0,3.0
1724,0.38461538461538464,0.14754098360655737,0.16666666666666666,0.0,3.0
1725,0.25,0.08333333333333333,0.0,0.0,3.0
1727,0.0,0.0,0.0,0.0,1.0
1728,0.6363636363636364,0.6,1.0,1.0,3.0
1729,0.46153846153846156,0.2,0.0,0.0,3.0
1730,0.375,0.32,0.5,0.0,3.0
1731,0.23076923076923078,0.125,0.0,0.0,0.0
1732,0.29411764705882354,0.42857142857142855,0.0,0.0,2.0
1734,0.5555555555555556,0.25,1.0,0.0,3.0
1735,0.5,0.0,0.0,0.0,1.0
1736,0.8,0.0,0.0,0.0,3.0
1737,0.5,0.15625,0.3333333333333333,0.0,3.0
1738,0.37037037037037035,0.2,0.0,0.5,3.0
1739,0.22580645161290322,0.2777777777777778,0.0,0.0,2.0
1740,0.46153846153846156,0.125,0.0,0.0,3.0
1741,0.5294117647058824,0.35714285714285715,0.0,0.0,3.0
1742,0.3157894736842105,0.13333333333333333,0.0,0.0,3.0
1743,0.25,0.0,0.0,0.0,0.0
1744,0.13333333333333333,0.0,0.0,0.0,1.0
1746,0.45454545454545453,0.18181818181818182,0.0,0.0,3.0
1747,0.1724137931034483,0.0,0.0,0.0,1.0
1748,0.2727272727272727,0.0,0.0,0.0,2.0
1749,0.38461538461538464,0.16666666666666666,0.0,0.0,3.0
1750,0.23529411764705882,0.2857142857142857,0.0,0.5,3.0
1751,0.08333333333333333,0.18181818181818182,0.0,0.0,0.0
1752,0.35714285714285715,0.1875,0.5,0.0,1.0
1753,0.2,0.0,0.0,0.0,0.0
1754,0.2,0.0,0.0,0.0,2.0
1755,0.05263157894736842,0.19230769230769232,0.0,0.0,0.0
1756,0.30434782608695654,0.0,0.0,0.0,3.0
1757,0.2,0.05555555555555555,0.0,0.0,2.0
1758,0.3333333333333333,0.0,0.0,0.0,0.0
1759,0.4074074074074074,0.17543859649122806,0.6666666666666666,0.0,3.0
1760,0.75,0.2222222222222222,0.0,0.0,0.0
1761,0.42857142857142855,0.13333333333333333,0.0,0.0,3.0
1762,0.21428571428571427,0.0,0.0,0.0,2.0
1763,0.2777777777777778,0.0625,0.0,0.0,1.0
1765,0.29411764705882354,0.125,0.0,0.0,2.0
1766,0.13333333333333333,0.1111111111111111,0.0,0.0,2.0
1767,0.3333333333333333,0.24,0.0,0.0,3.0
1768,0.3684210526315789,0.1,0.0,0.0,3.0
1769,0.125,0.0,0.0,0.0,1.0
1770,0.0625,0.14285714285714285,0.0,0.0,0.0
1771,0.3333333333333333,0.3333333333333333,0.0,0.0,3.0
1772,0.25,0.09090909090909091,0.5,0.0,2.0
1773,0.25,0.2,0.0,0.0,0.0
1774,0.4444444444444444,0.3333333333333333,0.0,0.0,3.0
1775,0.13333333333333333,0.18421052631578946,0.5,0.0,2.0
1776,0.3,0.25,1.0,0.25,3.0
1777,0.29411764705882354,0.2,0.0,0.0,1.0
1778,0.5294117647058824,0.125,0.0,0.5,3.0
1779,0.17391304347826086,0.05555555555555555,0.0,0.0,3.0
1780,0.2727272727272727,0.2,0.0,0.0,2.0
1781,0.11764705882352941,0.0,0.0,0.0,1.0
1784,0.375,0.0,0.0,0.0,3.0
1785,0.3125,0.15384615384615385,0.0,0.0,1.0
1786,0.25,0.0,0.0,0.0,0.0
1787,0.3,0.2222222222222222,0.5,0.0,2.0
1788,0.2,0.0,0.0,0.0,1.0
1789,0.75,0.6666666666666666,0.0,1.0,3.0
1790,0.3333333333333333,0.0,0.0,0.0,1.0
1791,0.0,0.20588235294117646,0.16666666666666666,0.0,0.0
1793,0.3076923076923077,0.125,0.2,0.16666666666666666,1.0
1794,0.030303030303030304,0.16666666666666666,0.0,0.0,0.0
1795,0.5384615384615384,0.125,0.0,0.0,3.0
1796,0.6,0.6,1.0,0.6666666666666666,3.0
1797,0.2857142857142857,0.14285714285714285,0.5,0.0,3.0
1798,0.75,0.16666666666666666,0.0,0.0,3.0
1799,0.26666666666666666,0.19047619047619047,0.0,0.0,1.0
1800,0.25,0.07692307692307693,0.0,0.0,3.0
1802,0.36363636363636365,0.2222222222222222,0.0,0.0,2.0
1803,0.23529411764705882,0.2,0.0,0.0,1.0
1804,0.1111111111111111,0.08333333333333333,0.0,0.0,0.0
1805,0.45454545454545453,0.0,0.0,0.0,1.0
1806,0.1875,0.0,0.0,0.0,2.0
1807,0.3953488372093023,0.29545454545454547,0.5,1.0,3.0
1808,0.2535211267605634,0.20833333333333334,0.5,0.0,1.0
1809,0.3076923076923077,0.0,0.0,0.0,0.0
1810,0.2727272727272727,0.0,0.0,0.0,3.0
1811,0.18181818181818182,0.14285714285714285,0.0,0.0,1.0
1812,0.26666666666666666,0.4444444444444444,1.0,0.0,3.0
1813,0.3076923076923077,0.2857142857142857,0.0,0.0,3.0
1814,0.09090909090909091,0.13333333333333333,0.0,0.0,0.0
1815,0.4444444444444444,0.10810810810810811,0.5,0.0,3.0
1817,0.25,0.2727272727272727,0.0,0.0,2.0
1818,0.625,0.0,0.0,0.0,3.0
1819,0.0,0.0,0.0,0.0,0.0
1820,0.125,0.0,0.0,0.0,0.0
1822,0.3181818181818182,0.2222222222222222,0.5,0.0,3.0
1823,0.23076923076923078,0.09090909090909091,0.0,0.5,2.0
1824,0.25,0.0,0.0,0.0,1.0
1825,0.07692307692307693,0.0,0.0,0.0,2.0
1826,0.5714285714285714,0.0,0.0,0.0,3.0
1827,0.5,0.4,0.0,1.0,3.0
1828,0.0625,0.0,0.0,0.0,0.0
1829,0.5263157894736842,0.125,0.0,0.0,3.0
1830,0.2,0.1836734693877551,0.5,0.5,1.0
1831,0.16666666666666666,0.0,0.0,0.0,1.0
1832,0.2222222222222222,0.0,0.0,0.0,1.0
1833,0.16666666666666666,0.0,0.0,0.0,0.0
1834,0.09090909090909091,0.0,0.0,0.0,0.0
1835,0.4166666666666667,0.0,0.0,0.0,3.0
1836,0.08333333333333333,0.0,0.0,0.0,0.0
1837,0.21568627450980393,0.20689655172413793,0.0,0.0,1.0
1838,0.2608695652173913,0.0,0.0,0.0,1.0
1839,0.05128205128205128,0.17073170731707318,0.0,0.0,0.0
1840,0.43333333333333335,0.2692307692307692,0.0,0.5,3.0
1841,0.7777777777777778,0.36363636363636365,0.0,0.5,3.0
1842,0.2727272727272727,0.26666666666666666,0.0,1.0,3.0
1843,0.2631578947368421,0.23076923076923078,0.0,0.0,1.0
1845,0.5,0.23809523809523808,0.5,0.0,3.0
1846,0.6666666666666666,0.0,0.0,0.0,3.0
1847,0.25925925925925924,0.15384615384615385,0.5,0.0,1.0
1848,0.13333333333333333,0.0,0.0,0.0,1.0
1849,0.6,0.4,0.0,0.5,3.0
1850,0.09090909090909091,0.12121212121212122,0.5,0.0,0.0
1851,0.16666666666666666,0.0,0.0,0.0,3.0
1852,0.26666666666666666,0.3888888888888889,0.0,0.3333333333333333,3.0
1853,0.2,0.07692307692307693,0.0,0.0,0.0
1854,0.6923076923076923,0.0,0.0,0.0,3.0
1855,0.3333333333333333,0.125,0.0,0.0,3.0
1856,0.4782608695652174,0.1111111111111111,0.0,0.0,1.0
1857,0.29411764705882354,0.11904761904761904,0.0,0.0,1.0
1858,0.4,0.42857142857142855,0.0,0.5,3.0
1859,0.37037037037037035,0.1111111111111111,0.0,0.0,2.0
1860,0.2,0.3333333333333333,0.0,0.5,2.0
1861,0.4186046511627907,0.2777777777777778,0.0,0.0,3.0
1862,0.4,0.125,0.0,0.0,1.0
1863,0.25925925925925924,0.2459016393442623,0.0,0.5,1.0
1864,0.14285714285714285,0.22857142857142856,0.3333333333333333,0.0,3.0
1865,0.5,0.4,0.0,1.0,3.0
1866,0.2727272727272727,0.16901408450704225,0.16666666666666666,0.0,3.0
1867,0.4117647058823529,0.23529411764705882,0.5,0.0,3.0
1868,0.2727272727272727,0.21212121212121213,0.0,0.0,3.0
1869,0.25,0.0,0.0,0.0,3.0
1871,0.21739130434782608,0.24324324324324326,0.5,1.0,3.0
1872,0.1111111111111111,0.0,0.0,0.0,3.0
1873,0.5,0.30303030303030304,0.5,0.0,2.0
1874,0.4,0.1111111111111111,0.0,0.0,3.0
1877,0.3,0.4,0.5,0.0,3.0
1878,0.0,0.3333333333333333,0.0,0.0,0.0
1879,0.45454545454545453,0.32,0.0,0.25,3.0
1880,0.25,0.3888888888888889,0.5,0.0,3.0
1881,0.2692307692307692,0.07692307692307693,0.0,0.0,1.0
1882,0.36363636363636365,0.0,0.0,0.0,3.0
1883,0.5357142857142857,0.0,0.0,0.0,3.0
1884,0.22727272727272727,0.25,0.25,0.0,1.0
1886,0.3333333333333333,0.1111111111111111,0.0,0.0,3.0
1887,0.375,0.1,0.0,0.3333333333333333,1.0
1888,0.42105263157894735,0.0,0.0,0.0,3.0
1889,0.0,0.14285714285714285,0.0,0.0,0.0
1890,0.3,0.42857142857142855,0.0,0.0,3.0
1891,0.36363636363636365,0.25,0.0,0.0,3.0
1892,0.0,0.0,0.0,0.0,1.0
1893,0.4166666666666667,0.0,0.0,0.0,1.0
1895,0.36363636363636365,0.14814814814814814,0.5,1.0,2.0
1896,0.11764705882352941,0.0,0.0,0.0,0.0
1897,0.5555555555555556,0.0,0.0,0.0,3.0
1898,0.4444444444444444,0.0,0.0,0.0,3.0
1899,0.2,0.25,0.0,0.3333333333333333,1.0
1900,0.2916666666666667,0.2625,0.5,0.0,3.0
1901,0.3181818181818182,0.25806451612903225,0.3333333333333333,0.0,1.0
1902,0.38461538461538464,0.11764705882352941,0.0,0.0,2.0
1903,0.7142857142857143,0.2,0.0,0.3333333333333333,0.0
1904,0.15384615384615385,0.125,0.0,0.0,1.0
1905,0.25,0.05555555555555555,0.0,0.0,3.0
1906,0.23076923076923078,0.0,0.0,0.0,1.0
1907,0.19148936170212766,0.12,0.0,0.0,3.0
1908,0.39285714285714285,0.26666666666666666,0.5,0.0,3.0
1909,0.4444444444444444,0.2857142857142857,0.5,0.0,3.0
1910,0.2,0.0,0.0,0.0,3.0
1911,0.391304347826087,0.36363636363636365,0.0,0.0,3.0
1912,0.5,0.16666666666666666,0.0,0.25,3.0
1913,0.45,0.18421052631578946,0.5,0.0,3.0
1914,0.3191489361702128,0.13043478260869565,0.5,0.0,0.0
1915,0.2727272727272727,0.11764705882352941,0.0,0.0,2.0
1916,0.1111111111111111,0.08333333333333333,0.0,0.25,1.0
1917,0.5714285714285714,0.08333333333333333,0.0,0.0,3.0
1918,0.4166666666666667,0.3333333333333333,0.0,0.5,3.0
1919,0.5,0.0,0.0,0.0,3.0
1920,0.2857142857142857,0.0,0.0,0.0,1.0
1921,0.38461538461538464,0.19047619047619047,0.0,0.0,0.0
1922,0.24,0.18518518518518517,0.5,0.0,3.0
1923,0.0,0.15789473684210525,0.5,0.0,2.0
1924,0.16666666666666666,0.13636363636363635,0.0,0.0,1.0
1925,0.5625,0.0,0.0,0.0,3.0
1926,0.5,0.3333333333333333,0.0,0.0,3.0
1927,0.38095238095238093,0.42105263157894735,1.0,0.0,3.0
1928,0.5882352941176471,0.6,0.0,1.0,3.0
1930,0.23529411764705882,0.125,0.0,0.5,3.0
1931,0.4,0.0,0.0,0.0,3.0
1932,0.15789473684210525,0.0,0.0,0.0,1.0
1933,0.08333333333333333,0.21621621621621623,0.0,0.0,1.0
1934,0.375,0.18181818181818182,0.0,0.3333333333333333,3.0
1935,0.4827586206896552,0.0,0.0,0.0,3.0
1936,0.14285714285714285,0.25,0.0,0.0,1.0
1937,0.3333333333333333,0.20689655172413793,0.2,0.0,1.0
1938,0.32,0.18421052631578946,0.0,0.0,3.0
1939,0.15789473684210525,0.0,0.0,0.0,1.0
1940,0.5,0.0,0.0,0.0,3.0
1941,0.5555555555555556,0.22727272727272727,0.0,0.0,2.0
1942,0.3333333333333333,0.0,0.0,0.0,3.0
1943,0.36363636363636365,0.08333333333333333,0.0,0.0,3.0
1944,0.4166666666666667,0.25806451612903225,0.0,0.0,3.0
1945,0.38235294117647056,0.0,0.0,0.0,3.0
1946,0.3333333333333333,1.0,1.0,1.0,3.0
1947,0.38095238095238093,0.14285714285714285,0.0,0.0,1.0
1948,0.13333333333333333,0.25,0.0,0.0,2.0
1949,0.28,0.08045977011494253,0.0,0.0,1.0
1950,0.26666666666666666,0.2727272727272727,1.0,0.5,1.0
1951,0.5,0.2,0.0,0.0,3.0
1952,0.4,0.14285714285714285,0.0,0.0,3.0
1953,0.2222222222222222,0.26666666666666666,0.5,0.0,1.0
1954,0.75,0.058823529411764705,0.0,0.0,0.0
1955,0.5454545454545454,0.2857142857142857,0.0,0.0,1.0
1956,0.4482758620689655,0.13333333333333333,0.0,0.0,3.0
1957,0.08333333333333333,0.0,0.0,0.0,0.0
1959,0.3333333333333333,0.25,0.0,0.3333333333333333,2.0
1960,0.4,0.0,0.0,0.0,3.0
1961,0.42857142857142855,0.07692307692307693,0.0,0.3333333333333333,2.0
1962,0.25,0.0,0.0,0.0,1.0
1963,0.23076923076923078,0.1875,0.5,1.0,3.0
1965,0.2,0.0,0.0,0.0,0.0
1966,0.0,0.29411764705882354,0.0,0.0,0.0
1967,0.0625,0.08,0.0,0.0,0.0
1968,0.18181818181818182,0.07142857142857142,0.0,0.2,2.0
1969,0.20588235294117646,0.26666666666666666,0.0,0.2,1.0
1970,0.2727272727272727,0.1111111111111111,0.0,0.3333333333333333,3.0
1971,0.23076923076923078,0.09090909090909091,0.0,0.0,3.0
1972,0.14285714285714285,0.16666666666666666,0.0,1.0,3.0
1973,0.0,0.0,0.0,0.0,0.0
1974,0.14583333333333334,0.18181818181818182,0.0,0.5,0.0
1975,0.42857142857142855,0.1,0.0,0.5,1.0
1976,0.18181818181818182,0.0,0.0,0.0,1.0
1977,0.2727272727272727,0.125,0.0,0.0,3.0
1978,0.3333333333333333,0.125,0.0,0.1,3.0
1979,0.6176470588235294,0.2,0.0,0.5,3.0
1980,0.3,0.16666666666666666,0.0,0.0,1.0
1981,0.75,0.46153846153846156,0.5,1.0,3.0
1982,0.5333333333333333,0.14285714285714285,0.0,0.0,3.0
1983,0.10526315789473684,0.08333333333333333,0.0,0.0,1.0
1984,0.13725490196078433,0.13043478260869565,0.0,0.0,0.0
1985,0.14285714285714285,0.0,0.0,0.0,1.0
1986,0.48148148148148145,0.3333333333333333,0.0,0.0,3.0
1987,0.22727272727272727,0.19642857142857142,0.3333333333333333,0.0,2.0
1988,0.36363636363636365,0.14285714285714285,0.0,0.0,3.0
1989,0.2222222222222222,0.14285714285714285,0.0,0.5,3.0
1990,0.1,0.1588785046728972,0.3333333333333333,0.0,3.0
1991,0.2777777777777778,0.4,0.0,0.5,2.0
1992,0.13333333333333333,0.0,0.0,0.0,1.0
1993,0.42857142857142855,0.16666666666666666,0.0,0.0,1.0
1994,0.17647058823529413,0.08333333333333333,0.0,0.0,3.0
1996,0.25,0.11764705882352941,0.0,0.0,1.0
1997,0.1,0.0,0.0,0.0,3.0
1998,0.2,0.09090909090909091,0.0,0.0,1.0
1999,0.2727272727272727,0.08333333333333333,0.0,0.0,2.0
2000,0.7777777777777778,0.28125,1.0,0.3333333333333333,3.0
2001,0.375,0.19444444444444445,0.0,0.18181818181818182,3.0
2002,0.5641025641025641,0.1951219512195122,0.25,0.0,3.0
2003,0.21052631578947367,0.25,0.0,0.0,1.0
2004,0.5,0.4,0.0,0.5,3.0
2005,0.23076923076923078,0.2,0.5,0.0,3.0
2006,0.3076923076923077,0.35294117647058826,0.0,0.0,2.0
2007,0.2,0.0,0.0,0.0,1.0
2008,0.09090909090909091,0.1,0.0,0.25,3.0
2009,0.4666666666666667,0.3333333333333333,1.0,0.0,3.0
2010,0.375,0.23076923076923078,0.0,0.0,2.0
2011,0.20833333333333334,0.21052631578947367,0.0,0.0,2.0
2012,0.1111111111111111,0.0,0.0,0.0,0.0
2013,0.2916666666666667,0.09090909090909091,0.0,0.0,1.0
2014,0.14285714285714285,0.0,0.0,0.0,0.0
2015,0.08333333333333333,0.5714285714285714,1.0,0.5,0.0
2016,0.5789473684210527,0.3684210526315789,0.0,0.0,3.0
2017,0.21052631578947367,0.1,0.0,0.0,1.0
2018,0.4666666666666667,0.0,0.0,0.0,3.0
2019,0.2631578947368421,0.11764705882352941,0.0,0.0,3.0
2020,0.32558139534883723,0.09090909090909091,0.0,0.0,3.0
2021,0.16666666666666666,0.058823529411764705,0.0,0.0,2.0
2022,0.375,0.14285714285714285,0.0,0.0,3.0
2023,0.0,0.22727272727272727,0.3333333333333333,0.0,0.0
2025,0.16666666666666666,0.11764705882352941,0.0,0.0,3.0
2026,0.2857142857142857,0.13559322033898305,0.3333333333333333,0.0,3.0
2027,0.5625,0.15,0.0,0.0,3.0
2028,0.27586206896551724,0.24324324324324326,0.0,0.0,2.0
2030,0.09523809523809523,0.058823529411764705,0.0,0.0,3.0
2031,0.4166666666666667,0.0,0.0,0.0,3.0
2032,0.4,0.0,0.0,0.0,3.0
2033,0.42857142857142855,0.14285714285714285,0.0,0.0,3.0
2034,0.06666666666666667,0.0,0.0,0.0,0.0
2035,0.24,0.3,0.5,0.0,1.0
2036,0.26666666666666666,0.0,0.0,0.0,0.0
2037,0.07692307692307693,0.0,0.0,0.0,0.0
2038,0.13333333333333333,0.25,0.0,0.0,0.0
2039,0.125,0.0,0.0,0.0,0.0
2040,0.1875,0.15789473684210525,0.0,0.0,3.0
2041,0.16666666666666666,0.4444444444444444,0.0,0.0,1.0
2042,0.3548387096774194,0.18181818181818182,0.0,0.0,3.0
2043,0.625,0.4666666666666667,0.0,1.0,3.0
2044,0.3333333333333333,0.1724137931034483,0.5,0.0,1.0
2045,0.36363636363636365,0.5,0.0,1.0,3.0
2046,0.5,0.3333333333333333,0.0,0.0,3.0
2047,0.19230769230769232,0.14285714285714285,0.0,0.0,3.0
2048,0.6363636363636364,0.25,0.0,0.5,3.0
2049,0.5,0.0,0.0,0.0,3.0
2050,0.5,0.29508196721311475,0.5,0.0,3.0
